new_index,alpha,beta_mkt,beta_hml,beta_smb,sigma,class
9796,-0.000151614,0.269159945,0.497919132,0.961266483,0.047690307,1
9797,0.001156328,0.518562209,0.515053034,-0.824251901,0.020746193,0
9798,0.003062485,1.093024504,-4.175719008,1.993299095,0.03182345,0
9799,0.002353435,1.745753965,-1.542643758,0.386871804,0.018407846,0
9800,0.000382931,1.748725856,4.171916234,0.268739037,0.012513074,0
9801,0.001388128,1.344147735,-0.145785457,1.403183768,0.016931917,0
9802,-0.000429118,0.357402899,0.173711187,0.059477216,0.006495398,0
9803,0.056280399,1.075903993,0.856911777,1.780725564,0.185041697,0
9804,-0.00046616,-0.202082161,-0.215707684,-0.097806814,0.016376492,1
9805,0.004812898,0.014211359,-0.028196515,-0.432191753,0.035731598,1
9806,-0.002922313,1.162096121,0.462502125,3.599613008,0.030256093,0
9807,0.000536431,-0.448672016,0.065604845,-0.826173008,0.050230865,0
9808,0.000158685,0.068891877,0.405080861,0.401888919,0.050712582,1
9809,-0.002146979,2.080347849,0.157142413,1.602285721,0.0192151,0
9810,0.000999807,1.085517791,-1.393725632,1.075325091,0.015747028,0
9811,0.000911794,0.532788503,-0.332426086,-0.01733511,0.022940696,1
9812,-0.000813953,1.086690911,0.244785831,-0.338711225,0.006708282,0
9813,-0.04676945,0.434769103,0.336658649,0.86851423,0.020344027,0
9814,-0.000408702,1.409646478,1.039595934,1.769936083,0.012520368,0
9815,0.000282046,0.125468017,0.10736081,0.160535205,0.006360443,0
9816,0.007353523,0.72719816,1.56979792,2.212346529,0.038680098,0
9817,0.011585273,1.55861463,-0.02415196,2.932170847,0.085002095,0
9818,-0.001588111,1.189775928,0.27092238,1.548331669,0.01706834,0
9819,-6.09E-05,-0.35152868,-0.387484768,-0.216993171,0.016606966,0
9820,-0.000260539,0.006371727,0.07622978,0.064521588,0.006090795,1
9821,-0.005168159,2.396182786,2.427351548,4.062638295,0.041230242,0
9822,-0.031888117,2.029598902,0.516253776,1.669114798,0.022215976,0
9823,0.006124979,1.456408371,0.111245007,-1.695789484,0.028097805,0
9824,-0.00330008,2.500346347,1.030832153,3.184644713,0.025659478,1
9825,-0.005538009,0.278926781,1.985341988,-0.418651801,0.052809162,0
9826,-0.000468793,0.855559084,-2.852798005,1.4639731,0.020780017,1
9827,-0.000764952,0.757665533,-0.218534932,0.396591761,0.005898287,1
9828,-0.00011065,-0.139591367,0.577490729,-0.349439664,0.018411301,0
9829,0.000840878,-0.987777682,-0.682735083,-0.169586224,0.026663878,0
9830,-1.32E-05,0.397080654,-0.483115163,0.249925958,0.01323214,1
9831,0.001212539,2.843400376,-0.327713212,1.763422111,0.031424355,1
9832,-0.000303014,1.412187496,-0.468051551,-0.049811952,0.010215232,0
9833,0.000851266,1.628195692,-1.049597577,-0.365970285,0.024642798,1
9834,-0.001885659,1.04942427,0.907558963,0.71814261,0.017576967,0
9835,-0.000206669,0.045687021,0.142623711,-0.216458709,0.008948378,0
9836,0.015874944,-2.541641558,-3.402445851,1.577472745,0.158337372,0
9837,0.00019917,1.078337997,-1.292434579,1.495230054,0.024132759,0
9838,0.002287667,1.460997956,-1.602290867,2.298265467,0.017782378,0
9839,-4.26E-05,0.002247208,0.001992008,0.001506069,0.001053295,1
9840,0.000833019,-0.633250949,-0.47712639,-0.046657453,0.032099412,0
9841,0.000219579,1.983559987,2.639997587,0.072112987,0.028234709,0
9842,0.004433963,1.387617636,-3.297700663,1.87294668,0.06288443,1
9843,0.000544077,0.831799892,1.249245599,-0.206885706,0.014091558,1
9844,-0.001362836,0.376039701,-0.756752932,-0.472509567,0.018989973,1
9845,0.000227693,1.628387955,-0.337255527,0.512775308,0.00856676,0
9846,-0.000488333,1.169597313,-0.37947476,1.707993464,0.023200521,0
9847,0.000798527,0.2666965,1.518533123,0.025460151,0.076233021,1
9848,-1.11E-06,0.009757662,-0.011328285,0.004353718,0.00191956,0
9849,0.000710026,2.009505874,-0.491811744,0.95609739,0.013972249,0
9850,-0.001200176,1.447813075,-0.25921758,1.206658182,0.010127058,0
9851,-0.000109625,0.825987883,-1.53364688,1.356253774,0.012657784,0
9852,0.008121111,-1.844449872,-2.788371449,-1.314666544,0.061882805,0
9853,-0.00197099,0.257249256,-0.964893288,0.704838305,0.010048367,0
9854,0.004406361,3.611787438,3.084180491,-0.417294296,0.060672425,0
9855,-0.001442591,-0.13381565,0.442756139,0.206576384,0.024998332,1
9856,-0.000223489,0.000128194,1.76E-06,-0.000202658,0.000475683,0
9857,-0.000712694,0.803792292,0.59383665,0.993893769,0.01143166,0
9858,-0.001285434,-0.176713381,-0.044242282,-0.409172254,0.021132435,0
9859,0.000993409,0.692334602,0.271771765,0.877289107,0.015387104,0
9860,-0.000943732,0.003146616,0.010599212,0.123483549,0.009597324,0
9861,0.000227042,1.323580034,-0.0076451,-0.384383306,0.009830039,0
9862,0.000314027,-0.130659513,-0.04401961,0.130827136,0.00938396,0
9863,-0.00344388,-0.426218331,-0.586163255,0.934663173,0.026972394,0
9864,0.00314521,0.722540005,0.155128812,1.006509276,0.026543373,0
9865,-0.002726976,1.216410931,1.242679145,1.895113229,0.020687047,0
9866,-0.00014453,-0.266748508,-0.449640812,-0.160855813,0.012215035,0
9867,0.004187411,0.822123654,-0.350064671,1.728972733,0.072014348,1
9868,0.002165879,-0.16450907,0.814767414,-0.313060015,0.030198022,0
9869,0.002188246,0.838124304,-0.211820395,1.128832261,0.013029969,1
9870,-0.023171068,0.181320857,-0.195007071,0.566841399,0.011858812,1
9871,-0.000307201,-0.04095145,0.104899723,-0.184767573,0.017455567,0
9872,0.001228703,1.499290586,1.511595273,2.196146074,0.016768561,0
9873,-0.00127611,0.765475583,-0.137690121,2.196514315,0.019173334,0
9874,0.00130299,1.697385701,-1.67212252,-0.049520873,0.010836823,0
9875,0.010361097,0.395680695,-1.366735364,1.765993951,0.148688305,1
9876,-0.00270913,1.423228606,3.157063894,1.288378868,0.013303936,1
9877,-0.000661434,-0.362713775,0.282630112,-0.025688276,0.016523978,1
9878,0.002031068,-0.384339905,-0.858830179,-0.542419577,0.040057754,1
9879,0.004423823,0.464488101,-0.036633645,-0.146810429,0.061005935,0
9880,-0.001392513,0.836732089,-0.025619927,0.804018017,0.010620761,0
9881,-0.000538492,1.144687697,0.576775512,1.155166137,0.009880766,0
9882,-0.000523519,1.292655095,0.056964885,-0.295621614,0.011850411,0
9883,0.003571183,0.636700484,0.747561411,0.485764241,0.028262826,0
9884,0.001043817,0.199119008,-0.635108546,0.440679134,0.018439519,0
9885,-0.001712649,1.555313865,0.319038536,1.07999893,0.014701999,0
9886,0.000520615,0.923216586,0.269728104,-0.234086716,0.01047999,0
9887,-0.00211424,0.317800178,-0.341280731,0.405550486,0.009359474,1
9888,-0.000838043,0.024275154,0.096878823,0.338295987,0.008135881,0
9889,-0.000329854,-0.058689274,0.180204173,0.139502499,0.006620942,0
9890,0.001414086,1.321432056,-3.652112927,-0.277068557,0.043862479,0
9891,-0.001873012,1.875942147,-0.983289269,1.62751453,0.025159412,0
9892,0.003544736,0.334198376,-0.53446799,1.506428825,0.057235297,0
9893,-0.000905012,0.122073562,0.079033568,0.02942629,0.009607697,0
9894,0.000277265,2.472173862,-1.495661986,2.80692579,0.032278242,1
9895,-0.000829952,-0.165198845,-0.190041399,-0.200853224,0.0202274,1
9896,-0.001051101,0.374767602,0.924144505,0.575242949,0.044506779,1
9897,0.001645863,-0.162722132,-0.008359249,-0.077405853,0.014732999,1
9898,-0.000905046,-0.135262149,0.375392994,0.090119968,0.015512808,0
9899,-0.00030465,1.4934135,0.977047895,1.22154359,0.009311076,1
9900,0.000359529,0.662836914,0.750617234,-0.063331732,0.014182185,0
9901,-5.53E-05,0.590004466,0.071982305,-0.232938473,0.006362971,0
9902,-0.001092699,1.789945015,0.795641133,2.303801829,0.012778267,0
9903,0.000376724,-0.542168639,0.105136464,0.719456901,0.037537569,0
9904,-0.000183908,0.002216006,-0.181869574,-0.386354944,0.013887814,0
9905,0.001393208,1.740985428,0.0234298,-0.171080954,0.030085022,0
9906,0.007255391,1.00708927,1.108857697,0.7178061,0.114462796,1
9907,-0.049798187,0.351895273,0.462337013,0.934106505,0.020581661,0
9908,-0.001652204,1.148321593,0.232103142,1.144603223,0.012293077,0
9909,-0.000542598,-0.064669447,0.053073807,-0.058837303,0.009679958,0
9910,-0.000129157,-0.396047892,0.044993847,0.002962485,0.017380059,0
9911,0.009663018,0.307234914,-0.915740148,-1.804810653,0.020670888,1
9912,-0.000775917,1.188023976,0.928973645,1.302676847,0.023558733,0
9913,-0.000334607,1.447463587,-2.465671777,0.562305054,0.012768577,0
9914,8.69E-05,3.771182159,-1.620614608,2.139290174,0.052384656,0
9915,-0.000629452,0.91419189,0.095805883,-0.133261856,0.007314004,0
9916,0.001062666,0.672323444,0.168289098,0.074234606,0.008584199,0
9917,-0.000668698,-0.206093215,0.0297595,-0.287937655,0.011273379,0
9918,-0.002181568,-1.588401388,-1.211805471,-1.316768404,0.038916523,1
9919,0.00382274,-0.051780222,0.590591226,-0.413684545,0.031655892,0
9920,0.001240926,2.569865839,0.462831079,2.816925932,0.040554733,0
9921,-0.000439837,1.103504669,0.262360115,1.056639211,0.007260767,0
9922,-0.000136523,0.073674158,0.498601795,0.323060876,0.050902007,1
9923,0.000191369,1.174599431,0.58674393,-0.154373395,0.006692153,0
9924,-0.002163379,1.196963192,-0.995715173,0.427440917,0.012846069,0
9925,0.003251527,0.731611419,-0.810063194,0.539764983,0.018957852,1
9926,0.003192889,1.161629475,1.364320071,0.793773299,0.112040487,0
9927,-0.066200078,0.702203013,0.740813244,0.760750178,0.023164268,1
9928,-0.000997174,1.316595286,-1.393046652,0.680355546,0.014158713,0
9929,-0.008683255,-0.600746196,-0.546921599,-0.205260899,0.055328545,0
9930,-0.000515113,-0.023220322,0.044540893,0.084436472,0.007022345,0
9931,0.004235904,0.747213491,0.362861744,0.101724874,0.064952911,0
9932,-0.001473482,-0.04584241,-0.374053297,-0.422885137,0.010018771,0
9933,0.013142664,-0.29557904,-0.51833852,-0.067850124,0.078743038,0
9934,-0.00023463,1.063600932,0.751429474,0.860650424,0.019754185,0
9935,-0.00067934,0.918269804,-0.185523677,-0.117180879,0.005286938,0
9936,0.000440071,0.872869011,0.065589074,-0.325636673,0.007238533,1
9937,-0.000855092,0.999708621,0.204522353,1.176516849,0.007183403,0
9938,-0.000607033,-0.045696465,0.067347168,-0.096300555,0.010416008,1
9939,-0.000115822,-0.09441773,-0.080930519,-0.167590135,0.011760482,0
9940,0.001274413,1.076520033,1.583068465,0.125744301,0.013668201,0
9941,0.001970066,-0.473489646,-0.773170978,-0.223600389,0.027729935,0
9942,0.000117208,0.444788114,0.033794217,0.124474027,0.008961327,0
9943,0.00411428,0.214599452,0.525871463,0.519006769,0.037402248,0
9944,0.00134195,1.875213516,-1.980181548,0.102396939,0.01148213,1
9945,-0.003232502,-2.285683474,-3.015005832,-3.426196873,0.06676921,0
9946,-0.002498427,2.37541753,0.330966511,2.124556649,0.013992708,0
9947,0.001048211,0.921944895,0.390731957,5.25557527,0.047732531,0
9948,0.010074839,-0.055533419,-1.416238776,-4.045856405,0.062056616,0
9949,0.000333363,0.826105317,0.542041135,0.180027159,0.00821683,0
9950,0.001852288,0.670134248,-0.657121255,1.255654998,0.018686962,0
9951,0.000183588,1.543728479,0.601523082,1.265080953,0.025241756,1
9952,0.003268871,1.786723622,1.489489854,1.540093373,0.036488892,1
9953,-0.000369786,1.448479738,0.909723825,0.970572584,0.013952157,0
9954,-0.000781712,0.490739529,-0.198449655,0.210440072,0.006053983,0
9955,-0.000590593,1.013843391,0.69300845,0.77369335,0.013724146,0
9956,0.0064982,2.173078218,4.374819794,1.594521707,0.029382511,1
9957,-0.000614386,0.051081463,-0.204834504,0.099335,0.006261609,0
9958,-0.001348768,-0.015337618,0.390854736,-0.006168,0.009716912,0
9959,-0.000379765,-0.01584832,0.094648046,0.099093209,0.006472269,0
9960,-6.78E-05,0.787950692,0.243153522,-0.206683503,0.007168831,0
9961,-0.001370344,1.529117536,0.79371329,1.424295439,0.016259537,1
9962,-0.000599648,0.095224253,0.245586059,0.293227306,0.013056007,0
9963,0.024689773,0.495704239,-0.549167933,2.591663933,0.172929624,1
9964,0.000688463,0.312928928,0.361395365,0.540168435,0.014130537,0
9965,-0.00157572,1.3456389,-1.30020615,-0.208300599,0.025873978,0
9966,-0.000461202,1.821317845,-0.025283798,2.158382136,0.01972685,0
9967,0.010537696,0.818920629,0.71420336,1.288111198,0.099011691,0
9968,0.000755078,1.972117183,-2.811031097,0.002748452,0.045295711,1
9969,-0.002598388,-0.488872329,-0.020978421,0.362283152,0.015060548,0
9970,0.00637221,1.208966354,-3.652735457,1.461655777,0.065433816,0
9971,0.00085588,-0.111853333,-0.104279947,0.110101588,0.040092751,0
9972,0.009816606,0.133178572,0.293846549,0.302904751,0.043014294,0
9973,0.003848679,5.131408788,2.783918802,6.750201059,0.063705413,0
9974,-0.001344818,1.246323289,0.869935681,1.248048107,0.012903053,0
9975,-0.002071522,0.120208733,-1.668125714,1.113920002,0.017954478,0
9976,0.006746344,1.878130534,-1.657002071,1.606574529,0.043102833,0
9977,-0.000241575,0.995545825,0.889900164,-0.16279179,0.006867878,1
9978,-0.000212682,1.087824601,-0.537997807,-0.414931534,0.007156344,1
9979,-0.000101655,1.337206505,-0.511682441,1.081346007,0.014913092,1
9980,0.005737051,0.872484513,0.890320254,2.263799237,0.044062309,0
9981,0.000138624,0.128227842,0.079006248,0.110049734,0.006087387,0
9982,0.001200717,1.250315546,-0.210066095,-0.078436041,0.013694084,0
9983,-0.003069125,1.406625076,0.727867227,0.77339857,0.025115348,0
9984,0.001183289,1.053114943,-1.051488212,1.838120992,0.02140656,0
9985,-0.02116031,0.56249778,0.401073276,0.147775578,0.010555818,0
9986,0.005302479,-0.058431345,0.839460372,1.128219251,0.044170599,0
9987,-0.001366924,0.937064858,0.669070044,0.72840212,0.01744236,0
9988,0.000356284,0.809377253,-0.4197779,0.308778337,0.009723186,0
9989,0.001326984,-0.419627219,-0.676507652,-0.031130821,0.021341402,0
9990,-0.002794409,-0.323335467,0.376262968,0.105650471,0.046427394,0
9991,-0.00010618,0.040134594,0.025149743,0.008979611,0.002221568,1
9992,-0.001921567,0.606150997,0.295558126,0.290665957,0.118102244,1
9993,0.005214338,0.907057605,0.231605383,-1.818013583,0.030032463,0
9994,0.003722674,0.871394606,-0.295696332,0.507988092,0.025899024,0
9995,0.001388812,1.82630234,0.960393038,0.517395634,0.017444626,1
9996,-0.000808819,1.329839287,1.864739015,0.152315479,0.011976643,0
9997,-0.002726272,1.65223447,0.694317606,1.93882178,0.01686876,0
9998,0.000651004,0.220337368,0.265081775,0.411288505,0.013822032,0
9999,-0.001459377,-0.204538874,0.120836775,-0.021259094,0.016431132,0
10000,-0.000540189,1.545392336,-0.269938931,0.061497254,0.009105147,1
10001,0.00291225,2.082218298,0.988125253,4.62567437,0.041343453,0
10002,0.000770682,-0.448116048,0.177925979,-0.144657483,0.012621478,0
10003,0.000767386,1.80932625,-1.5185287,1.98063325,0.018984933,0
10004,-9.40E-05,1.156859069,0.263917671,0.211752314,0.00763122,0
10005,0.00163077,1.311707942,1.807899214,2.075477443,0.052922161,0
10006,0.002932609,0.080072545,-0.778543017,0.019151185,0.031390365,0
10007,-0.000583762,1.065123838,1.118418204,-0.081679663,0.01259267,0
10008,-0.000752398,0.900950287,-1.607539987,0.11628261,0.012622805,0
10009,-0.01034602,1.410219661,0.008477502,1.912608351,0.020343759,0
10010,1.36E-05,-0.378352058,0.36233227,-0.309372578,0.010931862,0
10011,0.002208103,-0.966290868,-0.027257735,0.150561345,0.023977921,1
10012,0.00041959,-0.178194156,0.50924356,0.013766112,0.036163958,1
10013,0.000766027,1.084608227,-0.49629715,-0.135308814,0.012728829,1
10014,-0.002952298,1.579578081,1.844658035,-0.169572475,0.022811078,0
10015,-0.002362525,0.342493094,-0.43902168,0.439154744,0.009490541,0
10016,-2.84E-05,0.143178177,0.042827241,0.146386293,0.006080523,0
10017,0.004609006,0.138702941,0.898564239,0.486814671,0.084006607,0
10018,-0.000360814,1.45775845,1.025110452,1.03934406,0.016423299,0
10019,0.000465431,1.74891844,-0.723194396,0.97735304,0.013473981,0
10020,-0.00080541,0.826670797,0.390965854,0.713471137,0.010800531,0
10021,-0.000448745,0.474040993,-1.351598452,-0.423153558,0.015011384,0
10022,-0.002073875,1.673058493,-1.925516926,1.85363593,0.02853188,0
10023,0.003984696,2.706382602,-0.793742848,2.004522645,0.039369193,0
10024,-0.001064594,-0.023615236,0.535335726,-0.25855793,0.01494733,1
10025,-0.003619564,-0.115385507,0.631997625,0.25901122,0.022269514,0
10026,-0.000587197,0.60901051,2.046269368,1.234395512,0.081547928,1
10027,-0.006901355,-0.112690216,-0.156518532,-1.776840884,0.05641008,0
10028,-0.000195238,1.024246345,0.405893127,-0.01826857,0.006576244,0
10029,-0.001597398,1.269646852,0.636245288,1.437316091,0.012647245,0
10030,0.004353191,0.597344481,0.97637964,1.284114036,0.034588478,0
10031,0.002963165,1.026753672,0.855758194,0.293374316,0.01450248,1
10032,-0.000692414,0.796915396,-1.111674912,1.391732917,0.012263725,0
10033,-0.000252442,0.001263347,-0.0354437,-0.066994633,0.006477884,0
10034,0.00152596,1.856564535,3.403470599,3.081797924,0.022354405,0
10035,0.003021973,-0.040108491,0.883534973,1.779223331,0.106023142,0
10036,0.001169107,1.263457705,-0.66313717,1.306214934,0.01935449,0
10037,0.002474272,1.625574379,-1.108704316,-0.073002476,0.018348389,0
10038,0.000396558,0.687079152,-0.682386239,0.992135118,0.014091168,0
10039,-0.000782537,0.151527005,0.259370375,1.48037045,0.030840026,0
10040,0.002267923,1.331697681,-1.224963126,0.06218328,0.014816731,0
10041,-0.001883173,1.571353206,1.361512426,1.193070279,0.014132338,0
10042,0.004108426,4.728010499,1.45655207,4.017626037,0.069201232,0
10043,-0.001093267,-0.363296006,0.665969823,-0.49956669,0.024056063,1
10044,0.006259975,0.985203556,1.471604184,1.5854101,0.120109137,0
10045,0.001069188,0.928791873,0.425311722,-0.194572812,0.009506549,0
10046,0.000544228,1.96019358,1.764351577,1.146456599,0.017297097,0
10047,0.000924963,-0.506220529,-0.154626813,-0.733322823,0.037897638,0
10048,-0.000616904,0.060136783,-0.28135672,-0.166825513,0.007027502,0
10049,0.000374677,1.001110995,0.215944032,0.836710557,0.014308986,0
10050,0.002112273,1.853641198,-2.022415191,0.570771636,0.020007149,0
10051,-0.001299146,2.196801061,-0.019778864,1.181180775,0.021391942,1
10052,0.007082935,0.582679742,2.233552681,1.456291027,0.063421481,1
10053,-0.001927828,-0.254422153,0.230515674,-0.471087068,0.024041967,0
10054,-0.000798679,-0.319104901,0.148398617,-0.275776612,0.010914105,0
10055,-0.001969748,0.047638893,0.016298304,-0.787013857,0.037652089,0
10056,0.001185453,1.684289112,5.144774409,0.528849846,0.015094154,0
10057,0.000970795,2.473785722,-1.955992356,1.594693158,0.02377013,0
10058,0.003306606,1.651417644,0.916153569,1.465612263,0.03705638,0
10059,0.003026287,0.640147024,-0.716007156,0.0778955,0.023142331,0
10060,-0.000806729,-0.401903406,-0.212681885,-0.443825214,0.019178736,0
10061,-0.000323867,0.620400511,0.361651046,0.079182954,0.00511107,0
10062,-0.000835575,0.977009296,-1.025590477,0.994623851,0.025500087,0
10063,0.000124902,-0.122784432,-0.058978134,0.11913283,0.00700833,0
10064,0.000494965,-0.394956998,0.474006694,-0.332860924,0.01706879,1
10065,-0.001377233,2.918057953,6.717539925,0.239949175,0.019562988,0
10066,-6.49E-05,0.759968545,1.044012937,-0.343621855,0.011368094,0
10067,0.000151108,0.780569783,0.464432324,0.037712041,0.008301931,0
10068,0.030436598,0.447268382,-1.337353473,-0.977291168,0.222878264,0
10069,-0.002224854,0.922556748,2.02427921,0.449190361,0.014167993,0
10070,-0.000220666,-6.73E-05,-0.000597984,-0.000343077,0.000472233,0
10071,-5.42E-05,0.000257143,-0.001021893,0.000449588,0.000836639,0
10072,0.005408533,1.754217036,-3.215358169,1.280227821,0.061111066,0
10073,0.00737487,0.090901321,0.458854656,0.095725031,0.110857571,0
10074,-0.000859513,1.022631213,0.126986126,1.65248975,0.016306516,1
10075,-0.001452973,1.575290157,2.785623933,3.959759699,0.027271306,1
10076,-0.001308739,0.357424077,3.212487658,1.136426198,0.023508575,0
10077,-0.000670436,0.502985647,0.329507813,-0.27734239,0.011912846,0
10078,0.000805544,1.176010048,0.458550012,-0.477208373,0.008271953,0
10079,0.000279056,1.217928431,0.319105877,-0.761960947,0.007682748,0
10080,0.000965198,0.232138498,0.530957936,-0.61312441,0.02137851,1
10081,-0.000177086,1.178254094,0.827432372,-0.115978688,0.007148607,0
10082,-0.002612882,-0.794208629,-0.855050101,0.278279725,0.051087906,1
10083,0.003176234,1.288442807,2.194114559,2.103263871,0.03686984,1
10084,-0.004690553,-0.487131608,-0.403036966,0.068491414,0.037261931,0
10085,0.001746743,-0.162694552,-0.105676043,0.012592034,0.022628662,0
10086,0.003901791,-0.428920768,-0.401956997,0.068324451,0.04463697,1
10087,0.003704861,0.497869942,0.510610002,0.03796191,0.02554139,0
10088,0.00177387,-0.087736098,-0.098039512,-0.650258261,0.022036728,1
10089,0.000905004,1.825973395,2.452712531,2.332918548,0.018666301,0
10090,-0.000578423,-0.041784828,0.101033194,-0.032083512,0.007617256,0
10091,-0.000865678,-0.535090157,-0.395526614,-0.550191541,0.025813525,0
10092,-0.001371231,0.560944009,0.066902173,0.704680673,0.008112633,0
10093,-0.001021973,-0.307679072,0.140144884,0.062042426,0.011298835,1
10094,0.000152587,0.077360335,0.033811899,0.073556013,0.005622139,0
10095,0.000671216,1.434844563,-1.562388635,0.067639245,0.010135253,0
10096,0.001628827,2.736968568,0.80275913,0.752838614,0.043548548,1
10097,0.010276307,0.757459182,1.085194905,1.311411108,0.099047321,1
10098,0.00123909,-0.016804286,-0.695427776,1.173014998,0.018791195,0
10099,0.001362872,0.041170657,0.024360672,0.12140219,0.018047037,1
10100,-0.000661716,-0.413574578,-0.455847545,-0.517619561,0.016275392,0
10101,0.044622716,3.122142459,2.287317843,2.812192642,0.239848011,1
10102,0.001736387,2.990914868,1.984327837,3.791648205,0.030264178,0
10103,-0.001172482,2.226916833,-1.481805408,0.439990531,0.034056272,0
10104,-0.001020699,0.905691987,0.579839225,0.588720274,0.010058077,0
10105,-0.000614997,1.147868725,-0.825365791,1.083216229,0.013029933,1
10106,-0.000991285,-0.279895393,0.408023851,-0.232711928,0.018865068,0
10107,-0.000529251,-0.237610888,0.373254449,-0.116312116,0.018103372,0
10108,-0.00287875,1.537206906,1.611623733,2.31395436,0.010472752,0
10109,0.009217886,1.284228473,-0.520800035,-2.46942155,0.030920072,0
10110,-0.001360761,-0.366477835,-0.655400889,-0.943447651,0.023819955,0
10111,0.024724725,0.318463174,-0.870320114,0.908763089,0.15643321,0
10112,-0.001351826,0.862282673,-0.178630991,0.645262401,0.009680296,0
10113,-0.000781649,1.129373552,0.875178401,1.440802176,0.013976269,0
10114,0.00280682,0.451724962,0.829454508,0.951943358,0.023877545,0
10115,0.004712558,0.602362676,0.816382185,0.494537189,0.03969079,0
10116,0.000778516,-0.092660915,0.59685547,0.197668414,0.053064854,0
10117,0.000463579,0.554003396,1.193287838,0.980125342,0.017540887,0
10118,-0.001208195,0.010142389,-0.001034625,-0.338034769,0.013281891,0
10119,0.000101477,0.581506158,0.381550903,1.924857458,0.011736438,0
10120,-0.001439822,0.205437204,-0.081036238,0.556608385,0.0107411,0
10121,-0.000547229,0.910063834,-0.665769647,0.710585949,0.010359561,0
10122,-5.03E-05,0.428378267,0.153097868,0.043781261,0.006035683,0
10123,0.001449834,1.417963895,-0.214460598,1.275562201,0.020048805,0
10124,0.000132744,0.004407802,0.030046863,0.061310345,0.006338064,0
10125,-0.000575927,0.119976006,-0.162433037,-0.407940443,0.027462117,0
10126,0.004101864,0.872508744,-0.789297682,-0.027142089,0.021260562,0
10127,0.00054778,1.927789463,0.704892056,0.337401588,0.01501503,0
10128,0.042800493,1.614840629,2.50671372,1.681085272,0.251127896,1
10129,-0.00015011,1.092633268,-1.561689335,-0.208624375,0.010659972,0
10130,0.002405844,0.269791686,3.704152196,1.928823836,0.036792392,0
10131,0.006654412,-1.056153934,-4.315072923,-0.730869943,0.034555253,0
10132,0.001637475,-0.199614405,-0.278344436,0.207688429,0.02250906,0
10133,0.000582034,1.372743843,-0.327267359,1.126374557,0.012733989,1
10134,-0.000470996,1.009416783,-0.42631794,1.075986629,0.012586113,0
10135,0.003849226,0.887083737,-0.769029999,2.228402904,0.017636622,0
10136,0.010620343,-0.458022859,0.056025821,-1.16286756,0.03738929,0
10137,0.001350487,2.949983309,-0.619841927,6.032159391,0.098932584,0
10138,0.000190852,1.159264424,0.980055918,1.276361914,0.01095215,0
10139,0.001317841,3.187596753,1.890059622,2.807388542,0.073246782,1
10140,-0.001536026,2.025089237,2.443484669,2.613119353,0.015771842,0
10141,0.001693723,0.420850742,0.425452042,-1.198423944,0.019765296,0
10142,-0.002559968,-0.200777969,0.31381901,0.269896774,0.017047598,0
10143,0.00633139,-0.098298761,-0.025205502,1.379351948,0.044396952,0
10144,-5.36E-05,-0.165525127,-0.089383935,-0.336771235,0.012540639,0
10145,-0.000167517,-0.021396502,0.015525009,0.016797427,0.020341142,0
10146,-0.000996197,1.329172369,0.975102459,1.519895606,0.008049154,0
10147,-0.000281073,-0.049328016,-0.001452426,0.097941968,0.018816486,0
10148,-9.36E-05,0.019333837,0.022824888,0.020823497,0.002116039,0
10149,0.0053896,0.414521941,0.515572514,1.75810163,0.039871159,0
10150,0.000333284,-0.116144933,0.15402045,-0.173480159,0.011937497,1
10151,-0.000766684,-0.106527533,0.096378538,0.109864405,0.006932322,0
10152,-0.000430553,1.12835633,0.037686339,1.041652476,0.010082276,0
10153,-0.001648936,1.203043942,-2.639475394,0.136341623,0.047964236,0
10154,-0.000695553,1.42884878,-1.201456601,0.859629198,0.01099973,1
10155,-0.000884445,1.246479369,-0.207011411,0.898377973,0.007703208,0
10156,-0.002040272,2.367221276,-1.340174691,-0.049602351,0.032040131,0
10157,-0.001935627,2.169568068,2.313300179,0.800098264,0.015308469,0
10158,0.001987859,-0.131144762,-0.076185295,-0.109118119,0.017119265,0
10159,-0.074279924,0.409922835,0.422706722,0.299895975,0.028292497,1
10160,0.000231122,0.613589804,0.566776956,0.181387971,0.005900364,0
10161,-8.98E-06,0.485964774,-0.047510959,0.195177223,0.012349472,0
10162,-0.001280345,0.773631769,-0.090647095,0.992151746,0.008564943,0
10163,0.000336956,0.104415849,-0.164216161,-1.28644529,0.015136913,1
10164,0.004284129,-0.95572607,-0.784803343,-0.821761717,0.049831089,0
10165,-0.001479304,1.302827062,-0.498780153,0.915800047,0.009340156,0
10166,0.003288523,0.386959035,0.323329965,0.164327052,0.045741951,0
10167,0.041257405,2.734391613,1.135755616,2.117361127,0.213470474,0
10168,0.001149255,-0.352296222,-0.272585758,-0.361107899,0.012836929,0
10169,0.005399629,-1.470170577,-1.295310583,-0.229758089,0.039864958,0
10170,0.104356308,1.19166918,0.021244614,6.735851114,0.485629695,1
10171,-0.001069268,0.028937675,-0.39176976,-0.011300317,0.009811289,0
10172,-0.000215713,-0.000783555,-0.001100088,0.000551281,0.000437514,1
10173,-0.000668099,2.308635123,0.972197937,3.576074987,0.032429818,1
10174,-0.00060974,0.91999264,-0.410763932,1.115082055,0.015087331,0
10175,0.002968409,1.764913235,-2.136127737,0.940200232,0.027308297,0
10176,-0.0019728,1.165749024,-0.075479473,3.380936317,0.043037066,0
10177,0.083296869,-0.634644936,-0.781015933,4.908818394,0.342298773,1
